#Input file

699 atoms
5 atom types

-10.0 10.0 xlo xhi
-10.0 10.0 ylo yhi
-10.0 10.0 zlo zhi

Masses

1 1.0080
2 15.9994
3 63.546
4 35.453
5 1.0

Atoms

478 2 0.0 0.85869700 -3.52458000 -0.80597900 
479 1 0.0 5.53955000 -0.84190300 -0.47447000 
480 2 0.0 5.89162000 -3.49186000 -2.30422000 
481 1 0.0 6.68513000 -3.60622000 -2.93682000 
482 1 0.0 5.50959000 -4.42547000 -2.19664000 
483 1 0.0 4.82435000 -2.93422000 -3.43396000 
484 1 0.0 9.57898000 -4.38459000 -1.11352000 
485 1 0.0 8.44260000 -4.60920000 -2.16267000 
486 2 0.0 1.08406000 -1.30951000 -2.84724000 
487 1 0.0 0.59230300 -0.64471200 -2.31672000 
488 1 0.0 1.15528000 -2.08176000 -2.26019000 
489 1 0.0 2.60827000 -0.48417600 -3.35356000 
490 1 0.0 0.20459000 -2.92388000 -0.31856400 
491 1 0.0 5.87880000 -2.33205000 -0.74482400 
492 2 0.0 8.81144000 -4.97489000 -1.34645000 
493 2 0.0 5.78887000 -1.68034000 -0.02159960 
494 1 0.0 1.39374000 -3.96100000 -0.08349410 
495 2 0.0 1.95351000 -4.84337000 1.32020000 
496 1 0.0 2.76977000 -4.30220000 1.39582000 
497 1 0.0 4.44576000 -3.60077000 3.05153000 
498 1 0.0 7.50399000 -3.57003000 1.83691000 
499 2 0.0 2.01064000 -0.26876000 2.06517000 
500 1 0.0 2.22523000 -0.50367000 3.73545000 
501 1 0.0 3.19829000 -1.96268000 1.77946000 
502 1 0.0 4.60976000 -2.67409000 4.86044000 
503 1 0.0 0.10633500 -1.51505000 1.24110000 
504 2 0.0 7.52125000 -2.60763000 2.10199000 
505 1 0.0 6.97889000 -2.14788000 1.43974000 
506 2 0.0 3.78930000 -2.71373000 1.60172000 
507 1 0.0 4.50797000 -2.34712000 1.02416000 
508 1 0.0 1.14536000 -4.61354000 4.61167000 
509 2 0.0 4.49179000 -4.05748000 3.93102000 
510 1 0.0 3.56855000 -4.38090000 4.08985000 
511 1 0.0 8.97208000 -0.11719200 5.00151000 
512 2 0.0 2.17371000 -0.66742900 4.73073000 
513 1 0.0 1.22620000 -0.98382800 4.89723000 
514 2 0.0 7.60695000 -1.52539000 4.78498000 
515 1 0.0 7.68253000 -1.93013000 3.89844000 
516 1 0.0 6.65001000 -1.41425000 4.90594000 
517 1 0.0 1.63188000 -4.94909000 3.10798000 
518 1 0.0 7.44921000 -0.29124300 8.01442000 
519 1 0.0 0.77162200 -5.01333000 9.14009000 
520 2 0.0 -0.03726270 -4.17870000 5.76696000 
521 1 0.0 0.20533500 -4.51407000 6.67484000 
522 2 0.0 8.70003000 -4.74493000 8.52606000 
523 1 0.0 8.61308000 -4.63471000 9.49000000 
524 1 0.0 8.40487000 -3.88334000 8.11934000 
525 2 0.0 4.17657000 -4.45578000 9.08041000 
526 1 0.0 4.74283000 -2.94724000 8.30564000 
527 2 0.0 7.76496000 -2.37741000 7.47600000 
528 1 0.0 7.85790000 -2.20299000 6.51532000 
529 1 0.0 6.77657000 -2.32404000 7.68355000 
530 2 0.0 4.67118000 -1.76576000 5.31893000 
531 1 0.0 3.79509000 -1.32817000 5.17626000 
532 1 0.0 5.96363000 -0.21996900 8.07537000 
533 1 0.0 3.38692000 -4.40365000 9.64101000 
534 2 0.0 5.11387000 -2.10018000 7.94874000 
535 1 0.0 4.81608000 -2.02710000 6.98202000 
536 1 0.0 4.19570000 4.40454000 -7.18015000 
537 1 0.0 1.50045000 0.21154200 -8.99782000 
538 2 0.0 0.14954000 1.52678000 -6.29327000 
539 1 0.0 0.68124500 0.98016700 -6.93181000 
540 1 0.0 1.86152000 2.16899000 -5.39120000 
541 2 0.0 8.36932000 2.57979000 -8.07516000 
542 1 0.0 9.28540000 2.39318000 -8.31237000 
543 1 0.0 8.33918000 2.29513000 -7.15209000 
544 1 0.0 8.42412000 0.25877700 -5.91043000 
545 2 0.0 8.27046000 2.10313000 -5.09244000 
546 1 0.0 7.67004000 2.86274000 -5.08645000 
547 1 0.0 6.95210000 3.79666000 -7.76238000 
548 1 0.0 6.77856000 2.51190000 -9.41818000 
549 2 0.0 1.63690000 3.97415000 -9.22716000 
550 1 0.0 2.14063000 4.19024000 -8.40547000 
551 1 0.0 3.03231000 3.89624000 -6.34892000 
552 2 0.0 3.24847000 4.54400000 -7.03552000 
553 2 0.0 6.22763000 4.32281000 -7.37107000 
554 1 0.0 6.69858000 4.67994000 -5.71367000 
555 1 0.0 2.30473000 3.95822000 -9.94346000 
556 2 0.0 2.70812000 2.44917000 -5.00880000 
557 1 0.0 3.03395000 1.64290000 -4.57914000 
558 1 0.0 8.80087000 2.26428000 -4.30462000 
559 2 0.0 1.83991000 4.45053000 -3.31336000 
560 1 0.0 0.91323900 4.12856000 -3.31987000 
561 1 0.0 2.32112000 3.77479000 -3.85787000 
562 2 0.0 6.96572000 4.70186000 -4.75544000 
563 1 0.0 8.60310000 3.89239000 -2.31349000 
564 2 0.0 5.29335000 0.56729500 -1.64927000 
565 1 0.0 6.23893000 0.53922000 -1.87626000 
566 1 0.0 5.17729000 1.44868000 -1.23978000 
567 1 0.0 4.03509000 0.08559750 -2.98944000 
568 1 0.0 8.62837000 1.28323000 -0.42431000 
569 2 0.0 9.25985000 3.19413000 -2.44826000 
570 1 0.0 9.36412000 2.83957000 -1.55828000 
571 2 0.0 8.25733000 0.58136500 -2.00297000 
572 1 0.0 8.37849000 1.43053000 -2.46374000 
573 2 0.0 2.38390000 4.39344000 -0.58523200 
574 1 0.0 2.26338000 4.47511000 -1.56640000 
575 1 0.0 1.60295000 3.87158000 -0.28077000 
576 1 0.0 9.09170000 0.12000600 -2.19119000 
577 2 0.0 5.09210000 3.22478000 -0.52733500 
578 1 0.0 5.72740000 3.87432000 -0.86473800 
579 1 0.0 4.23582000 3.68000000 -0.57872400 
580 1 0.0 1.25488000 0.33685600 2.15952000 
581 1 0.0 2.74509000 0.35505400 1.92104000 
582 1 0.0 3.51543000 2.74986000 2.19905000 
583 2 0.0 3.99690000 1.94743000 1.89699000 
584 1 0.0 4.48785000 2.25553000 1.11135000 
585 2 0.0 8.98350000 1.86809000 0.30051600 
586 1 0.0 9.43748000 1.26619000 0.91550500 
587 2 0.0 7.92050000 3.01631000 2.63116000 
588 1 0.0 8.12270000 2.72593000 1.71813000 
589 1 0.0 7.53256000 3.96216000 2.58046000 
590 2 0.0 2.71052000 4.43958000 2.42253000 
591 1 0.0 2.62173000 4.65048000 1.48284000 
592 1 0.0 1.79540000 4.42782000 2.74585000 
593 2 0.0 -0.01882510 1.87291000 2.58163000 
594 1 0.0 0.48112800 4.79396000 4.51709000 
595 1 0.0 0.00079833 2.71529000 3.09883000 
596 2 0.0 0.06420960 2.91395000 0.07100310 
597 2 0.0 5.90403000 1.70463000 3.82535000 
598 1 0.0 6.70150000 2.10952000 3.35964000 
599 1 0.0 5.15195000 1.73987000 3.17268000 
600 2 0.0 0.04880070 4.42658000 3.72355000 
601 1 0.0 0.04085590 2.58943000 1.02380000 
602 2 0.0 1.04103000 0.68659500 9.23177000 
603 1 0.0 0.21400200 1.07889000 8.90203000 
604 1 0.0 1.68014000 0.74788700 8.48611000 
605 2 0.0 2.73774000 0.93980000 7.02117000 
606 1 0.0 2.87414000 1.85734000 6.72920000 
607 1 0.0 2.56140000 0.42479400 6.21024000 
608 2 0.0 6.81073000 2.68976000 6.35262000 
609 1 0.0 6.46113000 2.37694000 5.49596000 
610 1 0.0 6.79993000 1.91147000 6.93386000 
611 2 0.0 6.07075000 2.50235000 9.92594000 
612 1 0.0 6.31039000 1.77883000 9.32766000 
613 1 0.0 9.18863000 4.64741000 7.17832000 
614 2 0.0 6.73857000 0.35547900 8.08189000 
615 1 0.0 7.74495000 4.38291000 6.83449000 
616 1 0.0 2.35575000 4.33574000 6.21009000 
617 1 0.0 3.75949000 4.06506000 5.68230000 
618 2 0.0 3.83608000 4.11598000 8.98496000 
619 1 0.0 4.55995000 3.52038000 9.26472000 
620 1 0.0 3.64639000 3.86911000 8.05074000 
621 2 0.0 3.09318000 3.71630000 6.30102000 
622 2 0.0 9.67585000 0.55274700 5.03310000 
623 2 0.0 2.53771000 9.08593000 -5.61089000 
624 1 0.0 7.47939000 9.09308000 -8.79501000 
625 1 0.0 1.85943000 9.36986000 -6.24283000 
626 1 0.0 2.06682000 8.49822000 -4.99770000 
627 1 0.0 9.25577000 6.82744000 -8.42538000 
628 1 0.0 9.62981000 6.22461000 -5.61643000 
629 2 0.0 5.21211000 7.99505000 -5.85063000 
630 1 0.0 5.06672000 7.31382000 -5.17226000 
631 1 0.0 4.35981000 8.45555000 -5.91994000 
632 2 0.0 4.96183000 6.02077000 -8.99918000 
633 1 0.0 4.67477000 5.46931000 -9.74164000 
634 1 0.0 4.21350000 5.96071000 -8.39349000 
635 2 0.0 7.58804000 8.88242000 -7.11995000 
636 1 0.0 8.24016000 8.11728000 -7.10238000 
637 1 0.0 6.74546000 8.55077000 -6.73662000 
638 2 0.0 9.46656000 6.97318000 -7.48548000 
639 2 0.0 7.61275000 9.18804000 -9.79462000 
640 1 0.0 5.98345000 5.02522000 -8.04995000 
641 2 0.0 1.27104000 7.34036000 -3.58920000 
642 1 0.0 1.41647000 6.38043000 -3.54434000 
643 1 0.0 3.81190000 5.42758000 -3.80392000 
644 1 0.0 3.60664000 7.39837000 -0.69691000 
645 2 0.0 4.59407000 5.99145000 -3.83647000 
646 1 0.0 5.31726000 5.40387000 -4.12108000 
647 1 0.0 0.36968900 7.46462000 -3.25301000 
648 1 0.0 9.22061000 8.08654000 -2.49241000 
649 2 0.0 3.56340000 8.10877000 -2.23911000 
650 1 0.0 2.65134000 7.97456000 -2.60133000 
651 1 0.0 3.23684000 6.02221000 -0.01327340 
652 1 0.0 7.22908000 9.10262000 -2.48323000 
653 1 0.0 4.12105000 7.48384000 -2.74871000 
654 2 0.0 7.55596000 8.29709000 -2.03430000 
655 1 0.0 7.63710000 8.56280000 -1.10104000 
656 2 0.0 7.06261000 5.15516000 -1.79786000 
657 1 0.0 7.21296000 6.10255000 -1.73962000 
658 2 0.0 9.55382000 5.89316000 -4.70865000 
659 1 0.0 7.83043000 5.16907000 -4.72839000 
660 1 0.0 6.82515000 5.05154000 -2.72441000 
661 1 0.0 9.58619000 5.81127000 4.32199000 
662 2 0.0 5.42168000 8.56249000 1.69184000 
663 1 0.0 6.28786000 8.53975000 1.23439000 
664 1 0.0 4.83371000 7.96686000 1.17690000 
665 1 0.0 6.30730000 8.49114000 3.54137000 
666 2 0.0 8.06607000 9.03255000 0.75077500 
667 1 0.0 8.19305000 9.60287000 1.54584000 
668 2 0.0 6.94983000 5.47370000 2.91018000 
669 1 0.0 4.56370000 6.08025000 4.76429000 
670 1 0.0 3.98698000 5.08573000 3.63245000 
671 2 0.0 6.70777000 8.55973000 4.42364000 
672 1 0.0 7.35289000 7.83660000 4.43510000 
673 2 0.0 8.81710000 6.33419000 4.66048000 
674 1 0.0 7.64024000 5.79014000 3.58098000 
675 1 0.0 6.10012000 5.30463000 3.43683000 
676 1 0.0 8.97774000 8.76527000 0.49281000 
677 2 0.0 4.67364000 5.16219000 4.33086000 
678 2 0.0 3.67029000 6.87639000 0.16137800 
679 1 0.0 3.12081000 9.96371000 4.83628000 
680 1 0.0 0.71467300 8.61404000 5.30639000 
681 2 0.0 8.35577000 5.10994000 7.05358000 
682 1 0.0 1.09463000 8.05552000 8.41153000 
683 2 0.0 0.86656900 5.80554000 6.12533000 
684 1 0.0 0.39742300 6.65758000 5.84953000 
685 1 0.0 1.49202000 6.08393000 6.87223000 
686 2 0.0 2.63238000 9.25743000 5.28793000 
687 1 0.0 2.62057000 9.58521000 6.19354000 
688 2 0.0 2.64499000 6.71077000 7.95437000 
689 1 0.0 9.87626000 6.85493000 9.33559000 
690 1 0.0 3.04212000 5.92862000 8.36583000 
691 1 0.0 3.34244000 7.00630000 7.34819000 
692 2 0.0 4.60244000 7.46552000 5.70970000 
693 1 0.0 3.83880000 8.07600000 5.45393000 
694 2 0.0 0.34437700 8.65729000 8.34592000 
695 1 0.0 8.09595000 8.38031000 9.90529000 
696 1 0.0 8.58624000 5.92695000 5.55697000 
697 2 0.0 8.93360000 6.80803000 9.56892000 
698 1 0.0 8.54607000 6.35039000 8.80986000 
699 1 0.0 5.43967000 7.91318000 5.36215000 
